12	14691043
12	14701580
12	14722308
12	14731286
12	14736810
12	14739970
12	14750617
12	14752161
12	14754497
12	14758095
12	14785887
12	14789127
12	14790521
12	14790836
12	14791479
12	14792075
12	14802577
12	14852089
12	14886153
12	14892026
12	14893149
12	14901377
12	14907643
12	14946815
12	14947529
12	14949112
12	14971999
12	14988769
12	14999119
12	15006030
12	15022323
12	15072810
12	15081847
12	15093232
12	15121508
12	15134142
12	15148534
12	15160290
12	15179993
12	15182516
12	15189785
12	15192927
12	15193420
12	15197806
12	15211023
12	15216938
12	15222890
12	15229421
12	15259068
12	15264751
12	15266590
12	15285449
12	15298655
12	15298907
12	15310627
12	15344833
12	15363869
12	15365725
12	15369153
12	15378936
12	15378966
12	15388995
12	15401296
12	15449637
12	15452863
12	15457001
12	15477578
12	15493159
12	15523243
12	15529274
12	15533011
12	15556775
12	15558280
12	15567223
12	15572344
12	15579344
12	15592819
12	15603165
12	15618841
12	15619434
12	15656289
12	15680262
12	15698173
12	15717359
12	15741495
12	15760257
12	15769990
12	15782254
12	15820061
12	15830605
12	15838679
12	15841567
12	15842392
12	15843016
12	15878801
12	15919188
12	15928376
12	15930323
12	15938098
12	15946187
12	15947610
12	15958566
12	15964068
12	15973816
12	15977047
12	15995884
12	16007950
12	16015267
12	16046508
12	16057930
12	16089850
12	16102897
12	16169081
12	16221905
12	16234224
12	16241814
12	16243314
12	16250874
12	16277217
12	16309325
12	16314953
12	16323911
12	16324234
12	16326993
12	16339815
12	16347297
12	16361626
12	16368098
12	16378567
12	16381368
12	16394928
12	16403046
12	16406899
12	16426631
12	16447200
12	16447790
12	16447897
12	16450217
12	16459469
12	16463811
12	16463862
12	16480395
12	16488566
12	16495380
12	16504074
12	16506724
12	16516623
12	16527520
12	16551953
12	16553572
12	16555763
12	16569588
12	16582352
12	16603443
12	16643674
12	16675576
12	16678579
12	16691306
12	16695428
12	16717736
12	16719004
12	16730921
12	16739704
12	16743336
12	16803236
12	16815446
12	16820798
12	16838692
12	16860391
12	16867299
12	16867715
12	16869381
12	16888101
12	16895937
12	16896537
12	16929600
12	16934331
12	16955294
12	16956845
12	16980645
12	16988282
12	17009047
12	17027051
12	17049853
12	17057370
12	17070567
12	17075860
12	17079611
12	17092101
12	17093093
12	17101636
12	17109695
12	17115458
12	17144290
12	17144381
12	17173146
12	17190617
12	17204619
12	17204700
12	17216483
12	17222680
12	17264374
12	17292746
12	17338082
12	17344658
12	17349342
12	17358379
12	17369319
12	17371220
12	17371283
12	17375334
12	17377801
12	17387313
12	17394005
12	17408050
12	17412070
12	17453672
12	17499958
12	17514968
12	17516278
12	17530295
12	17530988
12	17541147
12	17565176
12	17576693
12	17580685
12	17583356
12	17590421
12	17590715
12	17625757
12	17626852
12	17626959
12	17643814
12	17660726
12	17713006
12	17714325
12	17715357
12	17754290
12	17755720
12	17770028
12	17772616
12	17778201
12	17806424
12	17824511
12	17836653
12	17859364
12	17912211
12	17930026
12	17956158
12	17969534
12	17981800
12	18012601
12	18020851
12	18041739
12	18046092
12	18046778
12	18046884
12	18055650
12	18057186
12	18061750
12	18067324
12	18094878
12	18121593
12	18127105
12	18189483
12	18207358
12	18210401
12	18215689
12	18217491
12	18222608
12	18238150
12	18240764
12	18251057
12	18259140
12	18274947
12	18286163
12	18298480
12	18299268
12	18314488
12	18315774
12	18325233
12	18350982
12	18373588
12	18406575
12	18408126
12	18410894
12	18415437
12	18416802
12	18421762
12	18428527
12	18476540
12	18479297
12	18496352
12	18504981
12	18512414
12	18531293
12	18550664
12	18565926
12	18599874
12	18606455
12	18618908
12	18622598
12	18623409
12	18684546
12	18689871
12	18699714
12	18700738
12	18713914
12	18719542
12	18730467
12	18731140
12	18754370
12	18813395
12	18818336
12	18842721
12	18872395
12	18874609
12	18887105
12	18909792
12	18926170
12	18941825
12	18943878
12	18953374
12	18960404
12	18983068
12	18988236
12	18990861
12	18994167
12	19010654
12	19018332
12	19045827
12	19046008
12	19053111
12	19054866
12	19056130
12	19072335
12	19084637
12	19086115
12	19104732
12	19120735
12	19125567
12	19134155
12	19168209
12	19177100
12	19178286
12	19179768
12	19187863
12	19203277
12	19222242
12	19238758
12	19252897
12	19254293
12	19254709
12	19259765
12	19259987
12	19321404
12	19321995
12	19350621
12	19371520
12	19389641
12	19411353
12	19425478
12	19427236
12	19428439
12	19462419
12	19501531
12	19523554
12	19532362
12	19537003
12	19548854
12	19554045
12	19556536
12	19559645
12	19567083
12	19591890
12	19593065
12	19603482
12	19606274
12	19630577
12	19651546
12	19675047
12	19676574
12	19680240
12	19682786
12	19689247
12	19691769
12	19691949
12	19698137
12	19710333
12	19730547
12	19730777
12	19743231
12	19747868
12	19750489
12	19762952
12	19799803
12	19832305
12	19862126
12	19879877
12	19882342
12	19882500
12	19906527
12	19906894
12	19920896
12	19926148
12	19929059
12	19941573
12	19956878
12	19974699
12	19987309
12	19989418
12	19991478
12	19993732
12	20007527
12	20009330
12	20018085
12	20023728
12	20025413
12	20032671
12	20032857
12	20041482
12	20043786
12	20045194
12	20077827
12	20082790
12	20100755
12	20131635
12	20144113
12	20150088
12	20161759
12	20180796
12	20192641
12	20193370
12	20198677
12	20200254
12	20202787
12	20211311
12	20237531
12	20241384
12	20241756
12	20258787
12	20283816
12	20367533
12	20425584
12	20458277
12	20463208
12	20498184
12	20511360
12	20537925
12	20538289
12	20560236
12	20561659
12	20562374
12	20567006
12	20570116
12	20612953
12	20618516
12	20621603
12	20637550
12	20651832
12	20653112
12	20668430
12	20702674
12	20717036
12	20717626
12	20723535
12	20732393
12	20735873
12	20748949
12	20774524
12	20785637
12	20785744
12	20787137
12	20820907
12	20826129
12	20827916
12	20829757
12	20836252
12	20851724
12	20862077
12	20870061
12	20870150
12	20872588
12	20875571
12	20875826
12	20877174
12	20880799
12	20882955
12	20883181
12	20883276
12	20885492
12	20886251
12	20891446
12	20895408
12	20895508
12	20899195
12	20902261
12	20902549
12	20902866
12	20904865
12	20904952
12	20906366
12	20906558
12	20907072
12	20909099
12	20909207
12	20911107
12	20911651
12	20916108
12	20917959
12	20919301
12	20920698
12	20921573
12	20922147
12	20923827
12	20925667
12	20925681
12	20926665
12	20928856
12	20937269
12	20938135
12	20941872
12	20943491
12	20946674
12	20946805
12	20948699
12	20950856
12	20952824
12	20953704
12	20960936
12	20961277
12	20965152
12	20969409
12	20973877
12	20975868
12	20977337
12	20979378
12	20979904
12	20981730
12	20986617
12	20986974
12	20988869
12	20989357
12	20989922
12	20995286
12	20997717
12	20998262
12	21000296
12	21001047
12	21001396
12	21001632
12	21003885
12	21004564
12	21005611
12	21009459
12	21012311
12	21012404
12	21014545
12	21015688
12	21017224
12	21020305
12	21020881
12	21022460
12	21023320
12	21023685
12	21024490
12	21025597
12	21025698
12	21030648
12	21031241
12	21032204
12	21032403
12	21033294
12	21036483
12	21037397
12	21037671
12	21039139
12	21042298
12	21046335
12	21047892
12	21050600
12	21051545
12	21053117
12	21054988
12	21060756
12	21063224
12	21066147
12	21070058
12	21072170
12	21072866
12	21077676
12	21082964
12	21083578
12	21085844
12	21086151
12	21087643
12	21087813
12	21089128
12	21089718
12	21090218
12	21093571
12	21093710
12	21097333
12	21097542
12	21099674
12	21100091
12	21101886
12	21101893
12	21105668
12	21106125
12	21107359
12	21108458
12	21108644
12	21109798
12	21112161
12	21113528
12	21114976
12	21116439
12	21119233
12	21119979
12	21120895
12	21126593
12	21129135
12	21135569
12	21139641
12	21139748
12	21139840
12	21140526
12	21143885
12	21146217
12	21152918
12	21157775
12	21157925
12	21159018
12	21162412
12	21166007
12	21172035
12	21173125
12	21173898
12	21176101
12	21177744
12	21179973
12	21181051
12	21182143
12	21184158
12	21185680
12	21186330
12	21189261
12	21190435
12	21192148
12	21193738
12	21194586
12	21194674
12	21196756
12	21200138
12	21202685
12	21206236
12	21214721
12	21215059
12	21215640
12	21216177
12	21218506
12	21222517
12	21230602
12	21236620
12	21239241
12	21240863
12	21241638
12	21243138
12	21243299
12	21248868
12	21250434
12	21251491
12	21252069
12	21258375
12	21259691
12	21263096
12	21263159
12	21266620
12	21267353
12	21267458
12	21268039
12	21268850
12	21270029
12	21270486
12	21271158
12	21273543
12	21273858
12	21274346
12	21275456
12	21278064
12	21279538
12	21279959
12	21283147
12	21283652
12	21293620
12	21296029
12	21297174
12	21302045
12	21304978
12	21307846
12	21311798
12	21311811
12	21313862
12	21317448
12	21321192
12	21322032
12	21325189
12	21325261
12	21335580
12	21335800
12	21337943
12	21338065
12	21339370
12	21341228
12	21342052
12	21342096
12	21344873
12	21346667
12	21348865
12	21349954
12	21356289
12	21361119
12	21363385
12	21365590
12	21367382
12	21372919
12	21373336
12	21374666
12	21375763
12	21379666
12	21383452
12	21383611
12	21383869
12	21385817
12	21393696
12	21395944
12	21398193
12	21398846
12	21400806
12	21402309
12	21403162
12	21408548
12	21415021
12	21415054
12	21415224
12	21417060
12	21422349
12	21423491
12	21424606
12	21429436
12	21429943
12	21433766
12	21434483
12	21436415
12	21438639
12	21442670
12	21446528
12	21449528
12	21450557
12	21452095
12	21453048
12	21454203
12	21456070
12	21456796
12	21461379
12	21462071
12	21465229
12	21468484
12	21472470
12	21475007
12	21475436
12	21476460
12	21477036
12	21477163
12	21477808
12	21478136
12	21479188
12	21482283
12	21482304
12	21482360
12	21482528
12	21483167
12	21486640
12	21487142
12	21487191
12	21487469
12	21487873
12	21488262
12	21493570
12	21493858
12	21494598
12	21495554
12	21496357
12	21496374
12	21497113
12	21500030
12	21502689
12	21503643
12	21506950
12	21507584
12	21508345
12	21509069
12	21509312
12	21517095
12	21519385
12	21520821
12	21522293
12	21523658
12	21523841
12	21524650
12	21528876
12	21536744
12	21541344
12	21544327
12	21544876
12	21545075
12	21546238
12	21546736
12	21547677
12	21548018
12	21550660
12	21551622
12	21552774
12	21556408
12	21557080
12	21557484
12	21557583
12	21558353
12	21558794
12	21563352
12	21563868
12	21563915
12	21565053
12	21565145
12	21566102
12	21571844
12	21572737
12	21577061
12	21577636
12	21582471
12	21583270
12	21583588
12	21590156
12	21591505
12	21593564
12	21593768
12	21593963
12	21594577
12	21596193
12	21597398
12	21598882
12	21600044
12	21601000
12	21602352
12	21606304
12	21608756
12	21609712
12	21610076
12	21612455
12	21613427
12	21615853
12	21618375
12	21619428
12	21620065
12	21624342
12	21629748
12	21630172
12	21635284
12	21635708
12	21636870
12	21638731
12	21640661
12	21643987
12	21645807
12	21647088
12	21648784
12	21649060
12	21651282
12	21653913
12	21660651
12	21661214
12	21664015
12	21664016
12	21667400
12	21667524
12	21667875
12	21671198
12	21672076
12	21672356
12	21672367
12	21675244
12	21675928
12	21677351
12	21679410
12	21679717
12	21684334
12	21686849
12	21690270
12	21692223
12	21692701
12	21696888
12	21702541
12	21704140
12	21705463
12	21706105
12	21706283
12	21710243
12	21711545
12	21711803
12	21720574
12	21721710
12	21725812
12	21726805
12	21729966
12	21730773
12	21731119
12	21731217
12	21732671
12	21734202
12	21734993
12	21738667
12	21742763
12	21743953
12	21745787
12	21746678
12	21747749
12	21748584
12	21751101
12	21755980
12	21756089
12	21756195
12	21761159
12	21765150
12	21766672
12	21767092
12	21768441
12	21779954
12	21782864
12	21795369
12	21795466
12	21798637
12	21802613
12	21802758
12	21806801
12	21807748
12	21813020
12	21813790
12	21814086
12	21815539
12	21818238
12	21818401
12	21819232
12	21822664
12	21826284
12	21828612
12	21831479
12	21832343
12	21833588
12	21833913
12	21834289
12	21834728
12	21835565
12	21835967
12	21836972
12	21840152
12	21842878
12	21843194
12	21850729
12	21850755
12	21852801
12	21853505
12	21858680
12	21859924
12	21862077
12	21862287
12	21862383
12	21864093
12	21866461
12	21870229
12	21870557
12	21871631
12	21873931
12	21879114
12	21880789
12	21885079
12	21885637
12	21888142
12	21892872
12	21894157
12	21896210
12	21896602
12	21896736
12	21897240
12	21898914
12	21900305
12	21900688
12	21901135
12	21910633
12	21913643
12	21914419
12	21915125
12	21916725
12	21917257
12	21919493
12	21919751
12	21920828
12	21921418
12	21922607
12	21925750
12	21925965
12	21927772
12	21929343
12	21929643
12	21930875
12	21934793
12	21935197
12	21935870
12	21936391
12	21936533
12	21939613
12	21940464
12	21947531
12	21950261
12	21950302
12	21955354
12	21959040
12	21963455
12	21968587
12	21970549
12	21970569
12	21971830
12	21971909
12	21972391
12	21972837
12	21975100
12	21977040
12	21979588
12	21984503
12	21985613
12	21986148
12	21995081
12	21996942
12	21996992
12	21997170
12	21997323
12	21998883
12	22003177
12	22004710
12	22006452
12	22009593
12	22010782
12	22010837
12	22011304
12	22014774
12	22015669
12	22017467
12	22018168
12	22022343
12	22022508
12	22022729
12	22023528
12	22026787
12	22027999
12	22028929
12	22031364
12	22035430
12	22035989
12	22038895
12	22045908
12	22046100
12	22046355
12	22046844
12	22047658
12	22048115
12	22048939
12	22050391
12	22056723
12	22057744
12	22058105
12	22068031
12	22069671
12	22074996
12	22077829
12	22078211
12	22079415
12	22081097
12	22082963
12	22085372
12	22089208
12	22089419
12	22089731
12	22090527
12	22093790
12	22096097
12	22104019
12	22104259
12	22104627
12	22107133
12	22108163
12	22109821
12	22110998
12	22112635
12	22117082
12	22119014
12	22120350
12	22120837
12	22121964
12	22122956
12	22123931
12	22125241
12	22126378
12	22135401
12	22138211
12	22138952
12	22138997
12	22139672
12	22140051
12	22140812
12	22145406
12	22153169
12	22154921
12	22159325
12	22162879
12	22164451
12	22165057
12	22165413
12	22167159
12	22167835
12	22168116
12	22168238
12	22168910
12	22171281
12	22172994
12	22173477
12	22173480
12	22178963
12	22186034
12	22186255
12	22190132
12	22192761
12	22194391
12	22195272
12	22195468
12	22195620
12	22197844
12	22199119
12	22199998
12	22202645
12	22203213
12	22206478
12	22207976
12	22208307
12	22212952
12	22216958
12	22217010
12	22219567
12	22221961
12	22223065
12	22223253
12	22227555
12	22237024
12	22239077
12	22240325
12	22241575
12	22248910
12	22251508
12	22252046
12	22252341
12	22252604
12	22252647
12	22252935
12	22256316
12	22257946
12	22260321
12	22260752
12	22261036
12	22263958
12	22268294
12	22276645
12	22278557
12	22280077
12	22280169
12	22282220
12	22289640
12	22301690
12	22302227
12	22305560
12	22311743
12	22311873
12	22314742
12	22320376
12	22322185
12	22325441
12	22325717
12	22329569
12	22332546
12	22336447
12	22338599
12	22340417
12	22345587
12	22351105
12	22351117
12	22360014
12	22360889
12	22365673
12	22371754
12	22376502
12	22377590
12	22383971
12	22384721
12	22387822
12	22391690
12	22392413
12	22393942
12	22396458
12	22398575
12	22398847
12	22401262
12	22404076
12	22407395
12	22408369
12	22410561
12	22411914
12	22414321
12	22422962
12	22425231
12	22429766
12	22434066
12	22439379
12	22440486
12	22441215
12	22442642
12	22448095
12	22448236
12	22452466
12	22456230
12	22456580
12	22458084
12	22463731
12	22465885
12	22466253
12	22467911
12	22468321
12	22469175
12	22475739
12	22476466
12	22477733
12	22479192
12	22480631
12	22480984
12	22484628
12	22490378
12	22495954
12	22497110
12	22497334
12	22501219
12	22501834
12	22502710
12	22509747
12	22511929
12	22513356
12	22514677
12	22516348
12	22518807
12	22527274
12	22528516
12	22536093
12	22537425
12	22539343
12	22543742
12	22546784
12	22550800
12	22556389
12	22556789
12	22556838
12	22557141
12	22557389
12	22560358
12	22562678
12	22563924
12	22565230
12	22565872
12	22569157
12	22570599
12	22572148
12	22572572
12	22578282
12	22583105
12	22587689
12	22589583
12	22596402
12	22597190
12	22597355
12	22605170
12	22607206
12	22608372
12	22611714
12	22613585
12	22615057
12	22620193
12	22625955
12	22627973
12	22628933
12	22630042
12	22632148
12	22633917
12	22637037
12	22638424
12	22638943
12	22639947
12	22646608
12	22648385
12	22651496
12	22654858
12	22654992
12	22656524
12	22660487
12	22671261
12	22671649
12	22672675
12	22674541
12	22681616
12	22681799
12	22682185
12	22682887
12	22686346
12	22686600
12	22687929
12	22689809
12	22690101
12	22694374
12	22694964
12	22696472
12	22699538
12	22699564
12	22703895
12	22707551
12	22715910
12	22719084
12	22719235
12	22719259
12	22721480
12	22723317
12	22727681
12	22731311
12	22731728
12	22732234
12	22732311
12	22736598
12	22738319
12	22738417
12	22743410
12	22744514
12	22745050
12	22745182
12	22746135
12	22747528
12	22751466
12	22752867
12	22752918
12	22754954
12	22755183
12	22761374
12	22763014
12	22765224
12	22765905
12	22766166
12	22769000
12	22769043
12	22773550
12	22773853
12	22774710
12	22776197
12	22778479
12	22782414
12	22785769
12	22788099
12	22788479
12	22789399
12	22801611
12	22805201
12	22806881
12	22807147
12	22807830
12	22808314
12	22810101
12	22810578
12	22812209
12	22816610
12	22820602
12	22820614
12	22822613
12	22824571
12	22825544
12	22827248
12	22829200
12	22832782
12	22834177
12	22835479
12	22836709
12	22838055
12	22838728
12	22840636
12	22841665
12	22841760
12	22845845
12	22846829
12	22846920
12	22858791
12	22859689
12	22861096
12	22861653
12	22865832
12	22869085
12	22869165
12	22869965
12	22871119
12	22877764
12	22879534
12	22891566
12	22891584
12	22893227
12	22895113
12	22903727
12	22906692
12	22907682
12	22908226
12	22910159
12	22917016
12	22919066
12	22921039
12	22924087
12	22926478
12	22927151
12	22933287
12	22934142
12	22935113
12	22936975
12	22937927
12	22938190
12	22939649
12	22945753
12	22956322
12	22964651
12	22970335
12	22972213
12	22975417
12	22979562
12	22982500
12	22987845
12	22988636
12	22993026
12	22998109
12	22998284
12	22998635
12	23002572
12	23005326
12	23006245
12	23010463
12	23011550
12	23013370
12	23015267
12	23017867
12	23018130
12	23022527
12	23023388
12	23024120
12	23025377
12	23026079
12	23034125
12	23034416
12	23037312
12	23042673
12	23046183
12	23048228
12	23049549
12	23053786
12	23060279
12	23062135
12	23064005
12	23064773
12	23065862
12	23068609
12	23070787
12	23072083
12	23074291
12	23075652
12	23077323
12	23077899
12	23078394
12	23081428
12	23089295
12	23099012
12	23099948
12	23104911
12	23107206
12	23107587
12	23112397
12	23118593
12	23120421
12	23126936
12	23129607
12	23133830
12	23141403
12	23150176
12	23150308
12	23150835
12	23156597
12	23164244
12	23167154
12	23169118
12	23172848
12	23173454
12	23174655
12	23175581
12	23178012
12	23178493
12	23181876
12	23184430
12	23187824
12	23188996
12	23191707
12	23193730
12	23193896
12	23197714
12	23204236
12	23211431
12	23214043
12	23216798
12	23219868
12	23220394
12	23223771
12	23224249
12	23227710
12	23228202
12	23231763
12	23233924
12	23238748
12	23240861
12	23255206
12	23261087
12	23263230
12	23283497
12	23284756
12	23286518
12	23289027
12	23297951
12	23300231
12	23303049
12	23303569
12	23303612
12	23305680
12	23315302
12	23316570
12	23317559
12	23320183
12	23323655
12	23330643
12	23333547
12	23334354
12	23337006
12	23339385
12	23341880
12	23343570
12	23346197
12	23353480
12	23353567
12	23356841
12	23358102
12	23358186
12	23359504
12	23361505
12	23361978
12	23365824
12	23367782
12	23373554
12	23376488
12	23377599
12	23381373
12	23383078
12	23383881
12	23385215
12	23388758
12	23389472
12	23390787
12	23407805
12	23408536
12	23409335
12	23411628
12	23412323
12	23412765
12	23415003
12	23419875
12	23420091
12	23420101
12	23422392
12	23424208
12	23424630
12	23426614
12	23432588
12	23434441
12	23436543
12	23439029
12	23442151
12	23447912
12	23455262
12	23463286
12	23463866
12	23464606
12	23464726
12	23465768
12	23478292
12	23480656
12	23482522
12	23482816
12	23483046
12	23484365
12	23485485
12	23491186
12	23494588
12	23498733
12	23500518
12	23502479
12	23503482
12	23504694
12	23510439
12	23520264
12	23524444
12	23524755
12	23525252
12	23527641
12	23532240
12	23541528
12	23544769
12	23547956
12	23548691
12	23549304
12	23549385
12	23551000
12	23554417
12	23555211
12	23555309
12	23555940
12	23556092
12	23558082
12	23558136
12	23559007
12	23559704
12	23567539
12	23570907
12	23575529
12	23579470
12	23580475
12	23586160
12	23590607
12	23597959
12	23600128
12	23602971
12	23607823
12	23609418
12	23610325
12	23611245
12	23617208
12	23621111
12	23624937
12	23625622
12	23625722
12	23627657
12	23627942
12	23628527
12	23629618
12	23638013
12	23639722
12	23640376
12	23641023
12	23644668
12	23644816
12	23668621
12	23671355
12	23671939
12	23672748
12	23675600
12	23679078
12	23682396
12	23690242
12	23693536
12	23693946
12	23699830
12	23701012
12	23701770
12	23710894
12	23713320
12	23725934
12	23726497
12	23729329
12	23739357
12	23747488
12	23749554
12	23749944
12	23754493
12	23758824
12	23762634
12	23765738
12	23768697
12	23770530
12	23777618
12	23782109
12	23782168
12	23782295
12	23782389
12	23782459
12	23785599
12	23786071
12	23798741
12	23805369
12	23808776
12	23810476
12	23813946
12	23814715
12	23815717
12	23816071
12	23820540
12	23826494
12	23827209
12	23833626
12	23833750
12	23834241
12	23839924
12	23842099
12	23846100
12	23847906
12	23854726
12	23858533
12	23859525
12	23860669
12	23861609
12	23863464
12	23864390
12	23864408
12	23866286
12	23870963
12	23878235
12	23881112
12	23885264
12	23885451
12	23892872
12	23899939
12	23900572
12	23906634
12	23906824
12	23908216
12	23908258
12	23908782
12	23912677
12	23913335
12	23920675
12	23922766
12	23925555
12	23926320
12	23930864
12	23934132
12	23940443
12	23946940
12	23948452
12	23950480
12	23956083
12	23957104
12	23958417
12	23958699
12	23961501
12	23969446
12	23970317
12	23971119
12	23973381
12	23977667
12	23983779
12	23987672
12	23990025
12	23990243
12	23993819
12	23994396
12	23995869
12	23999388
12	24002709
12	24003050
12	24017066
12	24027997
12	24034953
12	24037720
12	24038090
12	24041291
12	24042897
12	24044431
12	24046670
12	24049051
12	24050170
12	24050981
12	24057280
12	24058178
12	24061676
12	24069124
12	24070395
12	24071884
12	24072628
12	24073472
12	24073757
12	24076027
12	24076754
12	24078243
12	24080277
12	24080873
12	24087142
12	24089591
12	24091941
12	24092050
12	24093527
12	24094704
12	24111915
12	24112190
12	24113305
12	24117294
12	24119306
12	24121366
12	24122525
12	24123703
12	24126276
12	24126856
12	24128939
12	24131929
12	24134292
12	24137299
12	24137313
12	24138098
12	24141874
12	24142692
12	24149283
12	24152162
12	24153313
12	24157628
12	24165246
12	24166999
12	24168461
12	24170816
12	24172950
12	24174861
12	24176071
12	24176690
12	24177393
12	24178816
12	24178847
12	24179228
12	24179494
12	24193160
12	24196196
12	24199902
12	24207312
12	24207891
12	24208677
12	24209730
12	24211101
12	24211504
12	24211833
12	24213645
12	24218391
12	24227096
12	24238539
12	24239761
12	24249721
12	24249889
12	24255308
12	24264020
12	24264439
12	24266922
12	24266971
12	24267879
12	24268091
12	24272257
12	24275949
12	24278002
12	24282163
12	24286568
12	24290584
12	24294764
12	24299531
12	24299946
12	24300303
12	24309152
12	24313800
12	24315823
12	24316421
12	24317502
12	24317643
12	24320520
12	24323757
12	24326074
12	24327320
12	24330116
12	24330561
12	24342067
12	24342617
12	24368463
12	24380413
12	24387894
12	24388178
12	24389290
12	24391004
12	24398785
12	24408296
12	24412567
12	24413511
12	24418399
12	24425157
12	24425875
12	24428537
12	24430426
12	24431859
12	24432404
12	24432956
12	24441955
12	24445096
12	24446782
12	24450080
12	24456290
12	24460589
12	24464266
12	24473689
12	24477071
12	24482537
12	24484533
12	24487434
12	24497755
12	24498810
12	24502235
12	24502880
12	24503280
12	24503480
12	24503624
12	24508217
12	24515780
12	24516608
12	24525256
12	24528117
12	24528516
12	24531315
12	24533652
12	24534422
12	24544656
12	24550694
12	24559392
12	24561294
12	24563737
12	24566941
12	24570065
12	24577916
12	24586691
12	24592757
12	24594294
12	24597321
12	24597723
12	24598222
12	24601461
12	24608786
12	24610321
12	24619649
12	24629762
12	24638561
12	24642303
12	24644069
12	24647660
12	24649692
12	24649935
12	24652879
12	24655998
12	24664537
12	24670484
12	24673854
12	24674237
12	24679938
12	24690515
12	24693260
12	24696132
12	24703235
12	24708121
12	24709943
12	24712428
12	24726152
12	24739954
12	24741701
12	24745841
12	24748708
12	24749401
12	24752250
12	24756139
12	24757793
12	24758893
12	24762396
12	24764669
12	24767222
12	24770407
12	24770985
12	24779015
12	24780871
12	24782436
12	24785161
12	24788116
12	24794809
12	24798443
12	24806151
12	24810676
12	24813183
12	24813289
12	24817934
12	24819056
12	24819588
12	24819883
12	24823577
12	24825092
12	24826729
12	24828628
12	24830471
12	24840698
12	24844864
12	24849607
12	24852737
12	24855602
12	24864482
12	24869153
12	24869368
12	24871402
12	24876839
12	24877567
12	24877810
12	24879066
12	24881454
12	24882766
12	24888005
12	24889724
12	24897178
12	24898539
12	24900494
12	24903436
12	24916248
12	24918754
12	24920585
12	24925225
12	24932821
12	24938344
12	24944338
12	24947772
12	24948121
12	24954133
12	24956247
12	24956428
12	24958577
12	24961786
12	24963501
12	24969842
12	24972436
12	24974057
12	24976247
12	24976930
12	24977804
12	24980882
12	24988762
12	25003940
12	25006720
12	25008912
12	25010783
12	25013058
12	25015425
12	25015876
12	25022777
12	25024691
12	25025194
12	25026048
12	25029140
12	25034513
12	25039729
12	25041665
12	25049066
12	25052038
12	25053014
12	25056370
12	25058196
12	25060610
12	25063146
12	25065716
12	25075821
12	25078354
12	25081854
12	25083122
12	25083516
12	25083954
12	25088570
12	25097020
12	25100769
12	25111455
12	25112648
12	25116013
12	25116826
12	25117215
12	25122060
12	25131508
12	25139490
12	25142017
12	25144197
12	25147475
12	25148420
12	25149322
12	25151135
12	25151221
12	25161833
12	25164695
12	25164834
12	25165072
12	25171116
12	25171414
12	25185953
12	25190914
12	25195632
12	25202358
12	25216260
12	25225616
12	25227880
12	25229413
12	25239100
12	25239218
12	25240473
12	25244778
12	25251645
12	25256810
12	25263717
12	25266992
12	25275240
12	25277975
12	25278389
12	25279660
12	25284333
12	25285790
12	25290587
12	25292480
12	25295476
